1,6781066878747808; 11,581045410411166
1,8646909291398517; 11,829209623669815
1,8704141925221887; 11,965557957190184
2,095070577156714; 12,077256736910412
2,2055251691851305; 12,606373168482529
2,19337604231214; 11,948651642083792
2,291944982508185; 11,964430869516423
2,2695496040555643; 11,691763477480201
2,3406878650227125; 11,675530487477616
2,4943084512058866; 11,859611715856804
2,7353881133723346; 11,971266583070264
2,591560016198836; 11,153469331993188
2,2417968997770226; 11,483281532839236
1,9079154733036359; 11,516259825423388
2,2411821246822448; 11,146384780900986
2,4106697633115886; 11,025610749781656
2,5145228418222714; 10,937097773635905
2,63469673534908; 10,79239142632701
2,798988060677326; 10,82403770620581
3,243177704156563; 11,239962332827524
3,0338614218869693; 10,534639649090277
2,595307216776529; 10,206935248569183
2,4522988197294016; 9,838333666743106
2,49606495147668; 9,822173864251802
2,5997862924670536; 9,661468726976427
2,636980185701112; 9,043722219240507
2,704502983610877; 10,04621547379155
2,666182002703059; 10,046317936307346
3,1087322459295548; 9,563851224427061
3,0800281040043327; 8,83398144940547
3,4305962830502605; 8,945343566573797
3,5511800266402545; 9,025235053890404
3,595253545934922; 9,177523627368224
3,9287690348518938; 8,944011553868446
4,234766019526428; 8,630359155513702
4,350387649851429; 8,991012573614437
4,219455192166008; 9,24002576200397
3,8311222572980155; 9,43357745434319
3,415636755744; 9,747522602743066
3,312969314916103; 10,48576502905544
3,132064424526599; 10,349885095607284
3,4007796909535357; 10,60585109756871
3,4821788410025714; 10,212585324440237
3,6419764531380365; 10,781676774675168
3,838250720896986; 10,339975506579556
4,030221562992492; 10,539996974916198
4,166818734051222; 10,395246715100534
3,771591535620362; 9,810741974989385
3,9084375442174553; 9,802354686196345
3,8972691299956583; 9,682063692651484
5,249525500968515; 9,718554985777224
